stage,observation,noisy_observation,small_prob,large_prob,prediction,true_target,correct,trial_id,experiment,description
trajectory,1,0,0.7216981132075471,0.2783018867924528,0,1,0,80,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,81,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,0,0.665289256198347,0.33471074380165294,0,1,0,81,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.23275862068965514,0.767241379310345,1,1,1,81,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,0,0.55,0.44999999999999996,0,1,0,82,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.33471074380165294,0.665289256198347,1,1,1,82,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.09309623430962348,0.9069037656903766,1,1,1,82,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,0,0.55,0.44999999999999996,0,1,0,83,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.33471074380165294,0.665289256198347,1,1,1,83,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.09309623430962348,0.9069037656903766,1,1,1,83,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,84,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,84,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,84,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,85,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,0,0.665289256198347,0.33471074380165294,0,1,0,85,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.23275862068965514,0.767241379310345,1,1,1,85,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,86,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,86,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,86,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,87,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,87,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,87,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,88,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,88,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,88,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,89,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,89,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,89,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,90,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,0,0.665289256198347,0.33471074380165294,0,1,0,90,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.23275862068965514,0.767241379310345,1,1,1,90,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,0,0.55,0.44999999999999996,0,1,0,91,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.33471074380165294,0.665289256198347,1,1,1,91,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.09309623430962348,0.9069037656903766,1,1,1,91,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,92,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,92,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,92,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,93,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,93,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,93,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,94,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,0,0.665289256198347,0.33471074380165294,0,1,0,94,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.23275862068965514,0.767241379310345,1,1,1,94,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,95,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,95,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,95,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,96,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,96,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,0,0.7216981132075471,0.2783018867924528,0,1,0,96,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,97,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,97,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,97,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,98,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,98,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,0,0.7216981132075471,0.2783018867924528,0,1,0,98,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,99,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,99,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,99,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,0,0,0,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,0,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,0,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,1,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,1,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,1,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,2,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,2,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,2,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,3,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,3,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,3,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,0,0.55,0.44999999999999996,0,0,1,4,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.33471074380165294,0.665289256198347,1,0,0,4,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.767241379310345,0.23275862068965514,0,0,1,4,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,5,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,5,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,5,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,6,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,6,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,6,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,7,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,0,0.665289256198347,0.33471074380165294,0,0,1,7,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,7,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,8,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,8,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,8,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,9,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,0,0.665289256198347,0.33471074380165294,0,0,1,9,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,9,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,0,0.55,0.44999999999999996,0,0,1,10,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.33471074380165294,0.665289256198347,1,0,0,10,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,1,0.09309623430962348,0.9069037656903766,1,0,0,10,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,11,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,11,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,11,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,12,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,0,0.665289256198347,0.33471074380165294,0,0,1,12,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,12,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,13,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,13,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,13,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,14,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,14,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,1,0.07472324723247233,0.9252767527675276,1,0,0,14,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,15,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,15,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,1,0.07472324723247233,0.9252767527675276,1,0,0,15,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,16,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,16,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,16,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,17,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,17,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,1,0.07472324723247233,0.9252767527675276,1,0,0,17,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,0,0.55,0.44999999999999996,0,0,1,18,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.33471074380165294,0.665289256198347,1,0,0,18,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.767241379310345,0.23275862068965514,0,0,1,18,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,19,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,19,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,19,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,0,0.55,0.44999999999999996,0,0,1,20,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.33471074380165294,0.665289256198347,1,0,0,20,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.767241379310345,0.23275862068965514,0,0,1,20,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,21,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,21,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,21,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,0,0.55,0.44999999999999996,0,0,1,22,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.33471074380165294,0.665289256198347,1,0,0,22,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.767241379310345,0.23275862068965514,0,0,1,22,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,23,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,23,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,23,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,24,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,24,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,24,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,25,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,25,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,25,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,26,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,26,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,26,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,0,0.55,0.44999999999999996,0,0,1,27,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.33471074380165294,0.665289256198347,1,0,0,27,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.767241379310345,0.23275862068965514,0,0,1,27,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,28,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,28,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,28,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,29,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,29,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,29,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,30,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,30,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,30,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,31,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,31,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,31,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,32,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,32,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,32,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,33,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,33,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,33,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,34,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,34,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,34,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,35,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,35,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,35,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,36,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,36,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,36,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,37,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,37,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,1,0.07472324723247233,0.9252767527675276,1,0,0,37,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,38,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,0,0.665289256198347,0.33471074380165294,0,0,1,38,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,38,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,39,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,39,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,39,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,40,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,40,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,40,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,41,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,41,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,41,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,42,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,42,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,1,0.07472324723247233,0.9252767527675276,1,0,0,42,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,43,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,43,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,43,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,44,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
